,sectors,sector_budgets,sector_num_projects,name_project,type_project,budget_project,startday_project,enddate_project,area_project,region_project,status_project,project_area,unit
1216, Governmental,1436611825301,461,مبنى الطيران الخاص بمطار الدمام                  ,"Infrastructure, Governmental",,,,130.000 متر مربع,ALDAMMAM,Announced,130000.0,square meter
1217, Governmental,1436611825301,461,الدائري الأول في مكة المكرمة                  ,"Infrastructure, Governmental",,15-12-2012,,4 كيلو متر,MECCA,Under the construction,4000000.0,square meter
1218, Governmental,1436611825301,461,البرج الطبي للولادة والأطفال بحائل                  ,"Governmental, Health",290000000.0,29-04-2012,,1.000.020 مترمربع,HAIL,Under the construction,1000020.0,square meter
1219, Governmental,1436611825301,461,مركز الفن المعاصر بالدرعية – Addiriyah Contemporary Art Center                  ,"Tourist, Governmental",,,,,AD DIRIYAH,Announced,,square meter
1220, Governmental,1436611825301,461,إسكان اعضاء هيئة التدريس جامعة طيبة – Faculty Housing University...                  ,"Infrastructure, Educational, Governmental, Residential",421000000.0,,,,MEDINA,Under the construction,,square meter
1221, Governmental,1436611825301,461,متنزه الأمير سطام – Prince Sattam Park                  ,"Tourist, Governmental",400000000.0,,01-12-2019,"300,000 مترمربع",RIYADH,Announced,300000.0,square meter
1222, Governmental,1436611825301,461,إسكان الطلاب والطالبات جامعة طيبة – Housing students Taibah Unive...                  ,"Educational, Governmental, Residential",142000000.0,10-06-2013,10-06-2015,,MEDINA,Late,,square meter
1223, Governmental,1436611825301,461,مستشفى المدينة المنورة للنساء والولادة والأطفال – Ma...                  ,"Governmental, Health",80000000.0,,,1000000 متر مربع,MEDINA,Stumbled,1000000.0,square meter
1224, Governmental,1436611825301,461,جامعة الملك سعود بن عبد العزيز للعلوم الصحية بجدة – K...                  ,"Educational, Governmental, Scientific, Health",,13-05-2008,26-08-2015,200000,JEDDAH,Complete,,square meter
1225, Governmental,1436611825301,461,مركز وسط المدينة الجديد في الجبيل الصناعية – The new city...                  ,"Hotel, Tourist, Educational, Governmental, Residential",,,,"2,800,000 متر مربع",ALJUBAIL,Announced,2800000.0,square meter
1226, Governmental,1436611825301,461,ريتز كارلتون جدة – Ritz Carlton Jeddah                  ,"Hotel, Governmental",26000000000.0,01-01-2009,01-01-2015,"230,000",JEDDAH,Complete,,square meter
1227, Governmental,1436611825301,461,امتداد طريقي أبو بكر الصديق والعروبة عبر قاعدة الرياض �...                  ,"Infrastructure, Governmental",1625709312.0,25-08-2009,08-05-2013,11 كلم,RIYADH,Complete,11000000.0,square meter
1228, Governmental,1436611825301,461,متحف الدمام الاقليمي – Dammam Regional Museum                  ,"Tourist, Governmental",45000000.0,04-06-2011,01-05-2018,"15,000 متر مربع",ALDAMMAM,Late,15000.0,square meter
1229, Governmental,1436611825301,461,"المدينة الطبية بجامعة الملك سعود – Medical City, King Saud Univers...                  ","Educational, Governmental, Health",,,15-02-2016,,RIYADH,Complete,,square meter
1230, Governmental,1436611825301,461,مدينة الملك خالد الطبية – King Khaled Medical City                  ,"Governmental, Health",4500000000.0,,,700.000 متر مربع,ALDHAHRAN,Announced,700000.0,square meter
1231, Governmental,1436611825301,461,مقر نادي الطائي – Al-Tai Sport Club                  ,"Governmental, Sports",86882065.0,01-06-2008,19-11-2015,"100,000",HAIL,Complete,,square meter
1232, Governmental,1436611825301,461,مجمع بلاس كيم الجبيل – Plus Kim Complex Jubail                  ,"Governmental, Industrial",,,,12 كيلو متر,ALJUBAIL,Under the construction,12000000.0,square meter
1233, Governmental,1436611825301,461,مبنيين اسثماريين لجمعية الأمير فهد بن سلمان الخيرية لر...                  ,"Commercial, Governmental",101250000.0,,,28160م2,RIYADH,Under the construction,281602.0,square meter
1234, Governmental,1436611825301,461,مشروع تقاطع طريق الملك فهد مع طريق عين نجم في الاحساء...                  ,"Infrastructure, Governmental",121000000.0,17-05-2013,17-05-2017,1800 متر,ALHASSA,Complete,1800.0,square meter
1235, Governmental,1436611825301,461,توسعة مكتبة الملك فهد                  ,"Educational, Governmental",,,,87 ألف متر مربع,RIYADH,Complete,87000.0,square meter
1236, Governmental,1436611825301,461,قطار الحرمين السريع – Haramain High Speed Rail                  ,"Infrastructure, Governmental",63000000000.0,,25-09-2018,445 كلم,"MECCA, KING ABDULLAH CITY, MEDINA, JEDDAH",Complete,445000000.0,square meter
1237, Governmental,1436611825301,461,تطوير ممشى مصلى العيد                  ,"Tourist, Governmental",,,,,TABUK,Complete,,square meter
1238, Governmental,1436611825301,461,ميدان سلطان الخير (تبوك)                  ,Governmental,,,,,TABUK,Under the construction,,square meter
1239, Governmental,1436611825301,461,متحف تبوك الاقليمي – Tabuk Regional Museum                  ,"Tourist, Governmental",100000000.0,01-07-2010,31-12-2015,"100,000 متر مربع",TABUK,Complete,100000.0,square meter
1240, Governmental,1436611825301,461,إنشاء تسع جسور مشاة (تبوك)                  ,Governmental,45000000.0,,,,TABUK,Announced,,square meter
1241, Governmental,1436611825301,461,منتزه البيضاء البري                  ,"Tourist, Governmental",,,,4000000,MEDINA,Under the construction,,square meter
1242, Governmental,1436611825301,461,مطار الأمير عبدالمجيد بن عبدالعزيز بالعلا – Prince Abdul M...                  ,"Infrastructure, Governmental",143000000.0,,01-01-2008,13.750 كلم2,ALULA,Complete,13750000000.0,square meter
1243, Governmental,1436611825301,461,تطوير مطار نجران الإقليمي (المرحلة الأولى) – Development of...                  ,"Infrastructure, Governmental",346000000.0,,01-06-2011,,NAJRAN,Complete,,square meter
1244, Governmental,1436611825301,461,مطار الأمير سلطان بن عبدالعزيز بتبوك (المرحلة الأولى) &#...                  ,"Infrastructure, Governmental",200000000.0,,15-05-2011,"675,000 م2",TABUK,Complete,675000.0,square meter
1245, Governmental,1436611825301,461,تطوير مطار الجوف – Development of Al Jouf Airport                  ,"Infrastructure, Governmental",,,,14.000.000 مترمربع,SAKAKA,Announced,14000000.0,square meter
1246, Governmental,1436611825301,461,تطوير مطار القريات – Development of Al-Qurayyat Airport                  ,"Infrastructure, Governmental",,,,1.600.000 مترمربع,ALQURAYYAT,Announced,1600000.0,square meter
1247, Governmental,1436611825301,461,تطوير مطار الأمير عبد المحسن بن عبد العزيز بينبع – Dev...                  ,"Infrastructure, Governmental",,,,8.600.000 مترمربع,YANBAA,Announced,8600000.0,square meter
1248, Governmental,1436611825301,461,مواصلات جدة – Jeddah Transport                  ,"Infrastructure, Governmental",45000000000.0,01-06-2016,31-12-2022,951 كم,JEDDAH,Announced,951000000.0,square meter
1249, Governmental,1436611825301,461,تطوير مطار عرعر – Development of Arar Airport                  ,"Infrastructure, Governmental",302420000.0,,01-10-2017,6.720.000 مترمربع,ARAR,Late,6720000.0,square meter
1250, Governmental,1436611825301,461,الصالة الخامسة مطار الملك خالد الدولي – King Khalid Internatio...                  ,"Infrastructure, Governmental",1616000000.0,,13-06-2016,100 ألف متر مربع,RIYADH,Complete,100000.0,square meter
1251, Governmental,1436611825301,461,تطوير مطار الملك سعود بن عبدالعزيز بالباحة – Development o...                  ,"Infrastructure, Governmental",,,,4.850.000 مترمربع,ALBAHA,Announced,4850000.0,square meter
1252, Governmental,1436611825301,461,جسر الملك حمد – King Hamad Causeway                  ,"Infrastructure, Governmental",18750000000.0,,,25 كيلو متر,ALKHOBAR,Announced,25000000.0,square meter
1253, Governmental,1436611825301,461,قطار الخليج – Gulf Train – GCC                  ,"Infrastructure, Governmental",57750000000.0,,,2117 كيلو متر,EASTERN PROVINCE,Announced,2117000000.0,square meter
1254, Governmental,1436611825301,461,مطار الملك عبدالله بن عبدالعزيز الدولي – King Abdullah Intern...                  ,"Infrastructure, Governmental",2500000000.0,22-10-2018,31-03-2022,"5,000,000 متر مربع",JAZAN,Under the construction,5000000.0,square meter
1255, Governmental,1436611825301,461,تقاطع طريق الملك عبدالعزيز مع الطريق الثامن والعشرون ف...                  ,"Infrastructure, Governmental",255736242.0,28-02-2016,01-06-2018,2000 متر,ALDAMMAM,Late,2000.0,square meter
1256, Governmental,1436611825301,461,تقاطع طريق الملك عبدالعزيز مع الطريق العاشر في الخبر...                  ,"Infrastructure, Governmental",46000000.0,25-07-2015,25-07-2017,605 متر,ALKHOBAR,Late,605.0,square meter
1257, Governmental,1436611825301,461,منطقة الخدمات تبوك – Tabuk Service Area                  ,"Infrastructure, Commercial, Governmental, Industrial",,,,"40,000,000 م2",TABUK,Announced,40000000.0,square meter
1258, Governmental,1436611825301,461,مجمع مختبرات الهيئة العامة للغذاء والدواء تبوك – The S...                  ,"Governmental, Health",,,,33000,TABUK,Suggested projects,,square meter
1259, Governmental,1436611825301,461,تطوير مطار أبها الإقليمي – The development of Abha Regional Airport                  ,"Infrastructure, Governmental",1800000000.0,01-02-2015,01-03-2018,6.000.000 مترمربع,ABHA,Late,6000000.0,square meter
1260, Governmental,1436611825301,461,مشروع التطوير والتنسيق الحضاري لمنطقة الخندق                  ,"Infrastructure, Tourist, Governmental, Charity",,,,,MEDINA,Suggested projects,,square meter
1261, Governmental,1436611825301,461,تقاطع طريق الملك فهد مع طريق الديوان في الهفوف                  ,"Infrastructure, Governmental",350000000.0,01-03-2014,01-03-2018,1400 متر,ALHASSA,Late,1400.0,square meter
1262, Governmental,1436611825301,461,تقاطع طريق الملك عبدالله مع طريق مكة المكرمة في الهفوف...                  ,"Infrastructure, Governmental",51000000.0,01-02-2015,01-10-2017,1200 متر,ALHASSA,Late,1200.0,square meter
1263, Governmental,1436611825301,461,"مشروع النقل العام بالدمام والقطيف – Dammam, Qatif public transpor...                  ","Infrastructure, Governmental",60000000000.0,31-12-2015,31-12-2022,354 كيلو متر,EASTERN PROVINCE,Announced,354000000.0,square meter
1264, Governmental,1436611825301,461,مدينة وعد الشمال – Waad Al Shamaal City                  ,"Infrastructure, Governmental, Industrial",26000000000.0,01-02-2014,31-12-2042,440 كلم2,TURAIF,Under the construction,440000000.0,square meter
